Time(ms),Acc_x,Acc_y,Acc_z,Gyro_x,Gyro_y,Gyro_z,CO2
299680,0.190,0.385,0.351,56.206,-43.771,13.878,0
299690,0.171,0.291,0.124,71.908,-40.366,12.679,0
299700,0.076,0.263,-0.084,79.924,-29.397,14.351,276
299710,-0.144,0.211,-0.383,87.908,-8.260,23.015,0
299720,-0.242,0.244,-0.438,93.450,2.008,29.534,0
299730,-0.431,0.311,-0.308,103.183,9.473,36.756,0
299740,-0.619,0.395,0.118,121.634,12.420,38.817,0
299750,-0.905,0.340,0.605,123.389,-10.901,36.710,250
299760,-1.658,-0.180,0.559,107.733,-58.038,20.748,0
299770,-2.000,-0.372,0.264,103.153,-67.183,16.397,0
299780,-2.000,-0.705,-0.101,99.870,-64.550,11.580,0
299790,-2.000,-0.642,-0.284,95.977,-68.992,1.046,0
299800,-2.000,0.012,0.357,124.023,-61.893,10.473,222
299810,-2.000,0.254,-0.057,160.382,-57.115,29.649,0
299820,-2.000,0.074,-0.499,164.427,-44.489,21.443,0
299830,-2.000,-0.178,-0.727,153.290,-24.046,5.588,0
299840,-2.000,-0.277,-0.524,134.244,-13.420,-8.427,0
299850,-2.000,-0.495,-0.370,122.756,-0.206,-16.534,209
299860,-1.843,-0.512,-0.363,137.786,18.756,-26.924,0
299870,-1.659,-0.369,-0.266,146.641,21.710,-27.809,0
299880,-1.375,-0.233,-0.166,143.779,21.443,-28.099,0
299890,-1.125,-0.100,-0.048,126.053,26.664,-29.817,0
299900,-0.817,-0.069,0.062,106.046,36.351,-31.840,222
299910,-0.467,-0.144,0.297,95.542,39.084,-36.878,0
299920,-0.328,-0.234,0.338,94.290,36.389,-38.038,0
299930,-0.151,-0.267,0.316,90.542,30.687,-38.275,0
299940,-0.019,-0.280,0.233,84.763,29.221,-35.046,0
299950,0.066,-0.243,0.101,73.305,32.038,-27.511,232
299960,0.231,-0.186,-0.038,55.130,43.802,-15.603,0
299970,0.312,-0.136,-0.024,46.183,47.580,-11.664,0
299980,0.407,-0.103,0.101,26.519,44.145,-7.473,0
299990,0.461,-0.106,0.284,1.168,27.855,-4.046,0
300000,0.461,-0.183,0.509,-21.290,2.099,-2.137,222
300010,0.382,-0.329,0.610,-39.206,-37.298,1.282,0
300020,0.328,-0.372,0.510,-40.397,-44.168,0.740,0
300030,0.227,-0.420,0.280,-42.618,-42.427,-1.473,0
300040,0.102,-0.418,0.074,-48.725,-28.893,-5.305,0
300050,-0.023,-0.367,-0.052,-60.893,-9.344,-8.198,302
300060,-0.146,-0.270,-0.094,-77.145,9.878,-10.557,0
300070,-0.211,-0.248,-0.053,-85.046,11.282,-9.588,0
300080,-0.403,-0.296,0.080,-96.260,4.908,-5.985,0
300090,-0.701,-0.190,0.269,-100.458,-18.008,7.000,0
300100,-1.225,-0.068,0.338,-100.023,-27.374,25.313,536
300110,-2.000,-0.216,0.309,-122.252,-35.618,49.939,0
300120,-2.000,-0.382,0.201,-134.580,-15.511,46.023,0
300130,-2.000,-0.721,0.276,-143.878,-2.863,9.885,0
300140,-2.000,-0.906,0.209,-144.863,-12.405,-36.397,0
300150,-2.000,-1.008,-0.347,-125.336,-21.519,-34.718,745
300160,-2.000,-0.760,-0.546,-90.221,-25.977,-33.176,0
300170,-2.000,-0.403,-0.714,-84.061,-13.885,-26.916,0
300180,-2.000,0.265,-0.607,-86.656,32.092,-6.267,0
300190,-2.000,0.576,-0.430,-117.359,40.305,20.893,0
300200,-1.768,0.493,-0.186,-157.908,18.855,37.344,828
300210,-1.188,0.206,-0.065,-178.405,-3.237,31.672,0
300220,-1.058,0.145,-0.099,-178.008,-7.534,27.534,0
300230,-0.923,0.035,-0.127,-165.015,-7.611,22.847,0
300240,-0.820,-0.001,-0.085,-144.069,-5.733,18.962,0
300250,-0.691,0.069,0.034,-119.130,-2.405,21.565,888
300260,-0.410,0.147,0.058,-86.221,5.405,27.038,0
300270,-0.291,0.180,0.093,-73.855,10.702,27.611,0
300280,-0.103,0.212,0.105,-52.939,19.122,24.855,0
300290,0.000,0.166,0.066,-33.977,24.458,19.947,0
300300,0.154,0.133,-0.017,-28.008,23.305,15.489,962
300310,0.345,0.109,0.032,-26.557,1.763,11.840,0
300320,0.409,0.134,0.080,-22.748,-12.771,10.664,0
300330,0.450,0.232,0.130,-5.718,-35.198,13.084,0
300340,0.442,0.317,0.201,19.534,-51.168,16.122,0
300350,0.400,0.307,0.314,52.260,-57.725,15.885,1078
300360,0.288,0.224,0.238,75.901,-56.580,7.626,0
300370,0.221,0.188,0.093,78.550,-50.191,3.000,0
300380,0.039,0.158,-0.150,79.718,-33.412,0.649,0
300390,-0.138,0.157,-0.303,81.687,-11.450,3.740,0
300400,-0.303,0.202,-0.297,89.183,0.794,8.084,1246
300410,-0.582,0.301,0.028,104.420,1.695,10.855,0
300420,-0.746,0.295,0.275,104.130,-6.168,8.275,0
300430,-1.054,0.143,0.712,91.443,-31.534,-1.374,0
300440,-1.559,0.065,0.768,78.427,-65.008,-5.962,0
300450,-2.000,-0.162,0.535,89.023,-57.305,-2.191,1373
300460,-2.000,-0.540,0.098,127.328,-16.763,6.947,0
300470,-2.000,-0.515,0.037,134.656,-7.626,16.626,0
300480,-2.000,0.102,0.266,148.450,-40.534,20.878,0
300490,-2.000,0.161,-0.213,160.779,-78.282,7.527,0
300500,-2.000,-0.047,-0.680,161.137,-63.977,-6.840,1396
300510,-2.000,-0.248,-0.677,134.153,-8.824,-24.176,0
300520,-2.000,-0.305,-0.557,126.305,8.206,-27.481,0
300530,-1.848,-0.411,-0.374,124.542,24.580,-30.099,0
300540,-1.677,-0.507,-0.153,134.176,34.321,-30.580,0
300550,-1.457,-0.377,0.004,142.092,34.969,-31.687,1396
300560,-1.144,-0.231,-0.005,129.298,34.023,-32.053,0
300570,-1.022,-0.194,0.033,123.053,35.847,-34.824,0
300580,-0.830,-0.165,0.108,111.779,36.725,-38.069,0
300590,-0.599,-0.161,0.181,102.702,36.611,-39.458,0
300600,-0.400,-0.207,0.214,89.969,35.878,-38.313,1490
300610,-0.088,-0.266,0.226,68.427,35.214,-34.901,0
300620,0.023,-0.298,0.202,59.893,37.611,-30.649,0
300630,0.151,-0.267,0.096,47.710,42.802,-21.443,0
300640,0.297,-0.180,0.005,37.458,50.550,-10.351,0
300650,0.442,-0.171,0.116,27.008,47.122,-5.176,1631
300660,0.563,-0.147,0.285,10.824,25.771,-5.084,0
300670,0.558,-0.159,0.328,2.466,12.489,-7.771,0
300680,0.473,-0.197,0.387,-15.519,-10.908,-10.878,0
300690,0.349,-0.267,0.417,-31.031,-25.588,-10.053,0
300700,0.227,-0.320,0.339,-44.740,-31.191,-9.252,1945
300710,0.056,-0.373,0.084,-61.389,-16.542,-8.267,0
300720,-0.029,-0.399,-0.025,-70.489,-3.084,-8.153,0
300730,-0.151,-0.390,-0.104,-85.634,17.840,-7.924,0
300740,-0.259,-0.392,0.033,-102.061,29.168,-5.885,0
300750,-0.378,-0.378,0.305,-112.069,25.168,-1.740,2399
300760,-0.856,-0.216,0.515,-110.031,-2.863,13.496,0
300770,-1.215,-0.136,0.600,-110.198,-19.588,21.947,0
300780,-2.000,-0.156,0.566,-121.328,-33.824,37.931,0
300790,-2.000,-0.382,0.451,-143.389,-18.053,33.351,0
300800,-2.000,-0.791,0.526,-162.878,-30.756,-9.130,2653
300810,-2.000,-0.947,-0.268,-157.427,-53.031,-49.649,0
300820,-2.000,-1.117,-0.549,-133.412,-36.130,-49.092,0
300830,-2.000,-0.864,-0.763,-115.344,-29.023,-45.855,0
300840,-2.000,-0.335,-0.968,-94.336,4.603,-38.641,0
300850,-2.000,0.105,-0.753,-84.733,60.069,-25.534,2715
300860,-2.000,0.581,-0.136,-140.252,43.389,0.023,0
300870,-1.806,0.521,-0.055,-165.534,26.374,9.412,0
300880,-1.385,0.251,-0.003,-178.916,16.015,7.534,0
300890,-1.119,0.159,-0.039,-172.351,16.160,4.366,0
300900,-0.930,0.109,-0.056,-164.252,15.229,6.649,2705
300910,-0.724,0.161,-0.102,-159.389,-0.786,14.435,0
300920,-0.676,0.148,-0.068,-151.931,-6.863,19.695,0
300930,-0.494,0.043,0.058,-117.832,-5.580,25.664,0
300940,-0.315,0.096,0.135,-77.176,5.153,25.435,0
300950,-0.033,0.344,0.201,-43.206,21.534,25.076,2771
300960,0.299,0.329,0.038,-23.412,21.771,26.244,0
300970,0.396,0.232,-0.054,-25.053,15.595,26.748,0
300980,0.475,0.172,-0.132,-27.267,1.260,25.305,0
300990,0.442,0.181,-0.073,-20.328,-4.924,22.489,0
301000,0.383,0.270,0.036,0.305,-7.962,22.344,2225
301010,0.267,0.365,0.393,35.221,-18.908,17.695,0
301020,0.235,0.386,0.466,50.641,-29.359,13.725,0
301030,0.188,0.302,0.433,70.870,-42.137,8.412,0
301040,0.154,0.171,0.258,82.824,-47.718,3.924,0
301050,0.106,0.130,-0.032,84.221,-44.855,2.160,1527
301060,-0.073,0.101,-0.300,85.176,-23.527,11.061,0
301070,-0.180,0.105,-0.290,89.092,-13.000,16.710,0
301080,-0.366,0.191,-0.043,97.969,-5.458,25.061,0
301090,-0.634,0.202,0.394,105.092,-14.351,29.359,0
301100,-1.024,-0.042,0.570,99.496,-37.473,24.672,1074
301110,-2.000,-0.255,0.243,89.580,-61.947,2.069,0
301120,-2.000,-0.325,0.137,88.893,-62.450,-1.748,0
301130,-2.000,-0.215,0.079,92.725,-63.656,-5.214,0
301140,-2.000,0.245,0.017,110.466,-42.450,-5.275,0
301150,-2.000,0.548,0.027,129.260,-17.061,25.779,704
301160,-2.000,0.204,-0.471,135.160,-29.405,34.550,0
301170,-2.000,0.032,-0.558,140.435,-17.237,27.076,0
301180,-2.000,-0.164,-0.708,135.618,3.450,7.824,0
301190,-2.000,-0.308,-0.622,138.099,25.573,-10.977,0
301200,-2.000,-0.415,-0.500,150.137,38.160,-21.557,504
301210,-1.815,-0.373,-0.514,156.405,51.160,-29.198,0
301220,-1.647,-0.278,-0.477,151.855,57.008,-28.069,0
301230,-1.381,-0.180,-0.277,137.092,70.214,-26.023,0
301240,-1.043,-0.136,0.018,125.931,75.656,-27.305,0
301250,-0.718,-0.094,0.222,117.237,71.954,-30.191,412
301260,-0.341,-0.128,0.335,101.832,57.947,-32.427,0
301270,-0.231,-0.164,0.375,94.000,48.336,-31.084,0
301280,-0.050,-0.263,0.413,81.573,29.519,-27.450,0
301290,0.130,-0.323,0.383,70.069,11.687,-23.214,0
301300,0.287,-0.366,0.286,64.702,4.351,-19.321,345
301310,0.376,-0.333,0.124,61.626,10.595,-21.214,0
301320,0.351,-0.314,0.112,55.870,15.771,-23.695,0
301330,0.302,-0.261,0.109,40.298,17.626,-28.977,0
301340,0.263,-0.177,0.225,20.290,11.046,-30.450,0
301350,0.196,-0.155,0.406,-5.878,-4.130,-26.198,271
301360,0.149,-0.203,0.577,-43.275,-34.237,-15.901,0
301370,0.135,-0.217,0.547,-51.481,-42.214,-13.817,0
301380,0.116,-0.218,0.359,-61.145,-45.954,-12.046,0
301390,0.045,-0.233,0.049,-66.038,-36.145,-13.954,0
301400,-0.091,-0.273,-0.046,-75.290,-21.412,-18.519,244
301410,-0.358,-0.296,0.171,-75.786,-18.069,-21.015,0
301420,-0.543,-0.257,0.277,-70.298,-24.863,-19.809,0
301430,-1.034,-0.091,0.395,-63.962,-32.359,-12.550,0
301440,-1.537,-0.006,0.388,-70.168,-33.198,5.092,0
301450,-2.000,0.052,0.238,-96.786,-32.779,25.397,231
301460,-2.000,-0.716,0.485,-163.473,-74.069,32.840,0
301470,-2.000,-1.202,0.518,-169.969,-81.099,16.107,0
301480,-2.000,-1.473,-0.029,-123.664,-50.924,-28.397,0
301490,-2.000,-1.297,-0.691,-70.405,-28.153,-52.626,0
301500,-2.000,-0.600,-0.633,-56.435,-2.641,-47.855,217
301510,-2.000,-0.056,-0.447,-97.420,23.534,-10.130,0
301520,-2.000,-0.006,-0.386,-116.115,22.275,2.412,0
301530,-1.965,0.100,-0.255,-140.565,17.679,16.229,0
301540,-1.513,0.202,-0.171,-170.817,4.855,25.641,0
301550,-1.112,0.104,-0.080,-189.931,-14.153,27.969,199
301560,-0.835,0.054,-0.070,-198.588,-34.779,27.076,0
301570,-0.791,0.041,-0.087,-192.145,-35.420,28.763,0
301580,-0.721,0.006,-0.019,-171.489,-26.763,30.000,0
301590,-0.624,0.022,0.120,-142.908,-12.863,29.351,0
301600,-0.475,0.073,0.240,-113.626,2.672,26.359,197
301610,-0.244,0.189,0.296,-80.405,14.168,19.038,0
301620,-0.125,0.196,0.202,-73.031,13.214,16.649,0
301630,-0.052,0.104,0.108,-60.878,14.481,9.489,0
301640,0.016,0.140,-0.046,-58.282,12.939,6.863,0
301650,0.021,0.110,-0.040,-57.840,11.802,11.084,204
301660,0.115,0.121,0.039,-43.450,-1.611,17.916,0
301670,0.152,0.154,0.063,-31.718,-7.901,18.878,0
301680,0.193,0.256,0.136,-7.992,-17.580,20.511,0
301690,0.220,0.350,0.265,21.603,-24.634,20.992,0
301700,0.284,0.385,0.289,46.244,-28.573,18.939,194
301710,0.253,0.295,0.044,65.344,-24.427,14.748,0
301720,0.208,0.272,-0.043,67.176,-18.893,14.328,0
301730,0.087,0.224,-0.195,66.779,-8.649,16.489,0
301740,-0.063,0.176,-0.245,68.298,-0.229,20.466,0
301750,-0.214,0.159,-0.259,77.939,7.557,24.802,195
301760,-0.442,0.264,-0.032,97.656,7.550,23.740,0
301770,-0.604,0.353,0.239,104.145,6.992,21.992,0
301780,-0.901,0.368,0.607,111.069,-2.519,18.061,0
301790,-1.295,0.157,0.774,105.046,-21.321,8.405,0
301800,-1.798,-0.004,0.481,101.710,-41.336,2.153,207
301810,-2.000,-0.371,-0.002,88.832,-31.282,-1.344,0
301820,-2.000,-0.327,-0.014,70.885,-24.718,3.275,0
301830,-2.000,0.097,0.629,100.160,-41.611,30.298,0
301840,-2.000,0.192,0.342,142.588,-57.420,34.992,0
301850,-2.000,-0.067,-0.383,154.130,-42.023,19.198,209
301860,-2.000,-0.318,-0.625,142.985,-20.191,-13.710,0
301870,-2.000,-0.417,-0.577,136.374,-10.305,-22.985,0
301880,-2.000,-0.582,-0.459,138.183,2.489,-34.298,0
301890,-1.867,-0.587,-0.418,148.664,15.000,-41.260,0
301900,-1.595,-0.369,-0.403,156.962,27.718,-44.008,217
301910,-1.246,-0.177,-0.298,141.160,39.153,-42.992,0
301920,-1.151,-0.138,-0.211,128.183,43.244,-42.977,0
301930,-0.988,-0.056,-0.025,110.840,48.069,-42.252,0
301940,-0.785,-0.019,0.188,95.221,41.351,-43.977,0
301950,-0.503,-0.077,0.340,89.130,30.603,-44.427,234
301960,-0.107,-0.156,0.431,85.977,17.504,-41.198,0
301970,-0.011,-0.230,0.411,83.450,14.092,-39.656,0
301980,0.117,-0.337,0.220,73.420,13.939,-38.794,0
301990,0.246,-0.340,-0.034,55.626,27.565,-35.168,0
302000,0.354,-0.306,-0.148,34.740,42.137,-29.206,292
302010,0.492,-0.204,0.052,-0.702,46.244,-18.550,0
302020,0.537,-0.161,0.246,-11.321,39.359,-15.893,0
302030,0.546,-0.152,0.526,-28.069,8.214,-11.000,0
302040,0.445,-0.218,0.708,-38.336,-25.458,-6.267,0
302050,0.327,-0.285,0.645,-45.191,-50.321,-5.176,398
302060,0.135,-0.321,0.273,-54.588,-52.214,-4.580,0
302070,0.058,-0.333,0.088,-59.901,-41.481,-4.924,0
302080,-0.082,-0.325,-0.107,-74.641,-15.855,-4.817,0
302090,-0.164,-0.324,-0.067,-93.481,13.626,-3.237,0
302100,-0.286,-0.323,0.093,-111.023,24.298,0.969,632
302110,-0.665,-0.209,0.351,-129.870,16.191,13.092,0
302120,-0.888,-0.147,0.445,-135.618,7.374,21.466,0
302130,-1.458,-0.157,0.631,-148.145,-19.656,38.885,0
302140,-2.000,-0.344,0.620,-164.000,-23.626,51.366,0
302150,-2.000,-0.832,0.320,-161.122,-11.504,28.824,828
302160,-2.000,-1.263,0.015,-115.534,-38.756,-58.031,0
302170,-2.000,-0.855,-0.306,-93.824,-36.092,-71.305,0
302180,-2.000,-0.690,-0.734,-63.985,-9.221,-48.473,0
302190,-2.000,-0.321,-0.731,-79.191,5.008,-30.015,0
302200,-2.000,0.227,-0.483,-119.214,18.763,-5.756,863
302210,-1.585,0.475,-0.105,-152.679,20.740,24.992,0
302220,-1.411,0.493,-0.057,-156.824,17.718,29.573,0
302230,-1.100,0.369,-0.060,-150.397,14.656,34.573,0
302240,-0.960,0.271,-0.105,-144.687,-1.053,28.763,0
302250,-0.922,0.202,-0.188,-140.405,-8.863,27.130,907
302260,-0.840,0.087,-0.180,-128.443,-10.687,35.176,0
302270,-0.785,0.062,-0.148,-118.832,-9.794,42.198,0
302280,-0.616,0.049,-0.017,-93.069,-6.458,50.695,0
302290,-0.394,0.053,0.068,-62.718,-3.527,47.786,0
302300,-0.222,0.118,0.006,-32.427,-0.725,37.947,915
302310,-0.052,0.207,-0.161,-6.565,5.313,27.023,0
302320,0.048,0.288,-0.230,-1.298,9.817,23.695,0
302330,0.179,0.285,-0.149,-0.565,14.405,22.122,0
302340,0.294,0.246,0.061,7.008,6.122,24.618,0
302350,0.354,0.219,0.260,25.145,-8.305,28.099,998
302360,0.385,0.209,0.458,59.435,-32.656,28.214,0
302370,0.402,0.214,0.426,75.802,-40.931,28.366,0
302380,0.353,0.119,0.391,97.076,-47.374,23.176,0
302390,0.236,0.099,0.186,112.305,-46.794,14.359,0
302400,0.085,0.214,-0.108,116.412,-25.550,9.702,1219
302410,-0.157,0.175,-0.224,102.443,9.023,14.389,0
302420,-0.230,0.125,-0.240,98.359,16.366,16.107,0
302430,-0.328,0.122,-0.210,98.725,25.321,17.641,0
302440,-0.448,0.207,0.025,102.809,26.649,17.863,0
302450,-0.615,0.218,0.360,105.763,13.481,17.244,1350
302460,-1.136,0.157,0.660,112.481,-28.137,13.053,0
302470,-1.478,0.090,0.658,114.855,-49.504,11.405,0
302480,-2.000,-0.026,0.418,135.443,-66.443,8.924,0
302490,-2.000,-0.057,-0.095,180.626,-47.122,10.656,0
302500,-2.000,0.168,-0.046,177.580,-17.924,17.893,1330
302510,-2.000,0.156,-0.573,118.580,4.893,27.855,0
302520,-2.000,-0.202,-0.578,118.794,6.015,22.305,0
302530,-2.000,-0.448,-0.432,120.107,-28.031,10.504,0
302540,-2.000,-0.656,-0.212,137.137,-28.489,-1.000,0
302550,-1.831,-0.716,-0.168,147.740,-0.763,-19.809,1359
302560,-1.634,-0.570,-0.323,147.351,26.641,-32.351,0
302570,-1.583,-0.538,-0.375,137.328,27.389,-33.802,0
302580,-1.382,-0.426,-0.329,117.046,23.382,-35.557,0
302590,-1.124,-0.288,-0.175,101.176,22.305,-37.412,0
302600,-0.935,-0.197,-0.062,92.855,28.374,-39.763,1357
302610,-0.736,-0.207,0.094,88.573,29.252,-43.107,0
302620,-0.669,-0.195,0.121,86.344,26.328,-46.382,0
302630,-0.515,-0.196,0.133,81.313,19.290,-49.870,0
302640,-0.324,-0.193,0.092,71.046,14.405,-51.038,0
302650,-0.099,-0.165,0.047,55.824,17.916,-49.229,1369
302660,0.225,-0.104,0.102,25.099,20.626,-42.450,0
302670,0.327,-0.184,0.172,16.511,22.145,-39.962,0
302680,0.632,-0.136,0.259,2.725,21.618,-36.901,0
302690,0.824,-0.117,0.360,-11.260,14.496,-33.015,0
302700,0.763,-0.063,0.356,-21.282,-3.511,-29.412,1404
302710,0.457,-0.150,0.455,-40.679,-43.511,-17.038,0
302720,0.316,-0.203,0.462,-48.130,-53.069,-12.206,0
302730,0.079,-0.192,0.332,-59.649,-57.519,-6.641,0
302740,-0.000,-0.291,0.036,-66.099,-40.145,-4.107,0
302750,-0.114,-0.240,-0.123,-76.985,-14.924,-2.817,1348
302760,-0.204,-0.281,0.030,-107.000,17.206,-0.992,0
302770,-0.246,-0.274,0.147,-117.076,22.214,1.214,0
302780,-0.459,-0.205,0.337,-123.710,17.443,8.000,0
302790,-0.894,-0.128,0.492,-125.580,3.435,24.405,0
302800,-1.650,-0.188,0.647,-145.481,-31.748,39.046,1221
302810,-2.000,-0.444,0.573,-189.427,-9.137,35.198,0
302820,-2.000,-0.794,0.491,-208.313,5.962,13.466,0
302830,-2.000,-1.117,0.302,-187.130,-37.786,-54.786,0
302840,-2.000,-0.795,-0.534,-142.740,-67.672,-57.672,0
302850,-2.000,-0.726,-0.743,-97.962,-21.618,-34.954,1118
302860,-2.000,-0.386,-0.711,-89.924,0.160,-24.107,0
302870,-1.974,-0.126,-0.761,-77.885,31.580,-17.954,0
302880,-1.807,0.436,-0.436,-85.137,67.725,-9.534,0
302890,-1.752,0.822,-0.104,-138.153,53.420,13.565,0
302900,-1.297,0.564,0.168,-184.458,13.618,22.702,1063
302910,-0.921,0.240,0.008,-184.382,-5.443,16.336,0
302920,-0.860,0.224,-0.029,-174.435,-3.779,14.832,0
302930,-0.778,0.218,-0.103,-157.412,-3.542,19.580,0
302940,-0.745,0.120,-0.176,-145.458,-5.420,22.924,0
302950,-0.624,-0.049,-0.054,-120.008,-2.695,28.939,1060
302960,-0.346,0.027,0.160,-67.061,18.137,29.847,0
302970,-0.216,0.122,0.205,-51.847,29.374,28.359,0
302980,-0.025,0.133,0.176,-37.992,37.992,29.756,0
302990,0.249,0.082,-0.013,-41.145,28.313,22.603,0
303000,0.426,0.019,-0.143,-45.878,14.786,14.878,1044
303010,0.513,0.095,-0.187,-27.687,5.748,15.901,0
303020,0.493,0.137,-0.113,-14.198,4.595,17.588,0
303030,0.389,0.250,0.153,6.450,-3.580,17.679,0
303040,0.273,0.387,0.431,34.786,-18.985,15.855,0
303050,0.192,0.436,0.550,59.466,-32.687,13.992,819
303060,0.113,0.328,0.331,78.389,-42.450,9.748,0
303070,0.093,0.292,0.149,77.824,-41.305,8.702,0
303080,0.020,0.248,-0.105,71.412,-31.252,12.450,0
303090,-0.088,0.164,-0.340,69.305,-19.641,19.779,0
303100,-0.204,0.143,-0.356,81.015,-3.924,27.565,632
303110,-0.438,0.236,0.083,103.427,1.298,34.405,0
303120,-0.607,0.209,0.334,108.000,-6.359,34.924,0
303130,-1.036,0.005,0.485,104.206,-29.435,25.198,0
303140,-1.766,-0.054,0.337,95.313,-52.634,6.160,0
303150,-2.000,-0.182,0.121,99.588,-45.328,-6.214,567
303160,-2.000,-0.253,-0.036,110.595,-13.672,-12.916,0
303170,-2.000,-0.091,0.121,124.565,2.244,-8.336,0
303180,-2.000,0.251,0.099,158.649,-17.756,19.656,0
303190,-2.000,0.372,-0.267,154.405,-48.252,12.924,0
303200,-2.000,0.055,-0.577,156.763,-20.344,7.145,455
303210,-2.000,-0.196,-0.659,158.244,20.489,-11.099,0
303220,-2.000,-0.326,-0.623,160.214,24.695,-18.901,0
303230,-2.000,-0.422,-0.566,166.412,30.008,-28.550,0
303240,-1.823,-0.481,-0.497,168.847,40.519,-34.962,0
303250,-1.510,-0.324,-0.351,167.595,55.046,-37.702,413
303260,-1.109,-0.169,-0.040,152.153,64.031,-36.672,0
303270,-0.927,-0.109,0.064,143.305,65.191,-36.725,0
303280,-0.635,-0.075,0.155,124.237,63.130,-36.420,0
303290,-0.394,-0.110,0.303,99.130,52.954,-35.649,0
303300,-0.120,-0.230,0.465,78.580,37.565,-34.427,382
303310,0.196,-0.302,0.412,63.214,14.695,-28.725,0
303320,0.241,-0.392,0.296,62.321,14.679,-25.557,0
303330,0.413,-0.346,0.099,60.252,21.649,-20.015,0
303340,0.425,-0.310,-0.027,52.679,28.176,-17.153,0
303350,0.376,-0.240,0.044,36.069,33.817,-15.260,319
303360,0.334,-0.215,0.265,7.931,18.038,-15.573,0
303370,0.294,-0.214,0.383,-6.153,4.321,-14.519,0
303380,0.247,-0.219,0.549,-30.603,-21.710,-12.183,0
303390,0.231,-0.250,0.641,-51.664,-44.260,-9.366,0
303400,0.231,-0.281,0.560,-62.092,-53.718,-9.366,297
303410,0.180,-0.229,0.182,-63.878,-46.191,-12.786,0
303420,0.131,-0.193,0.048,-64.885,-37.427,-14.992,0
303430,-0.022,-0.172,-0.034,-72.702,-20.817,-18.443,0
303440,-0.154,-0.194,0.038,-85.069,-11.305,-18.069,0
303450,-0.339,-0.239,0.230,-90.481,-13.511,-14.550,287
303460,-0.801,-0.145,0.315,-79.916,-25.817,3.756,0
303470,-1.087,-0.099,0.318,-75.840,-34.237,12.580,0
303480,-1.801,-0.108,0.241,-86.405,-59.687,32.038,0
303490,-2.000,-0.292,0.261,-120.794,-78.221,38.023,0
303500,-2.000,-0.587,0.384,-161.534,-93.313,19.595,286
303510,-2.000,-1.214,0.157,-141.649,-67.168,-32.786,0
303520,-2.000,-1.306,-0.090,-110.916,-61.092,-39.634,0
303530,-2.000,-0.890,-0.614,-71.076,-50.015,-47.863,0
303540,-2.000,-0.259,-0.957,-54.954,-11.557,-33.145,0
303550,-2.000,0.225,-0.821,-80.664,27.656,-6.191,278
303560,-2.000,0.383,-0.282,-144.893,34.344,35.237,0
303570,-2.000,0.279,-0.145,-161.130,32.176,49.214,0
303580,-1.541,-0.004,-0.085,-175.969,24.550,51.603,0
303590,-1.282,-0.098,-0.128,-183.351,11.473,45.565,0
303600,-1.141,-0.052,-0.146,-184.145,-6.412,39.015,267
303610,-0.931,0.029,-0.082,-168.252,-14.901,34.237,0
303620,-0.827,0.021,-0.010,-155.038,-14.809,33.603,0
303630,-0.604,0.045,0.063,-123.847,-4.160,31.847,0
303640,-0.355,0.119,0.161,-91.061,12.183,29.076,0
303650,-0.132,0.214,0.155,-60.740,28.649,25.344,266
303660,0.111,0.200,0.028,-39.305,37.458,20.534,0
303670,0.223,0.165,-0.007,-38.534,33.168,20.031,0
303680,0.340,0.115,-0.071,-40.824,16.931,16.840,0
303690,0.416,0.089,0.047,-38.115,1.351,18.282,0
303700,0.478,0.136,0.097,-23.061,-10.275,18.046,261
303710,0.426,0.281,0.295,12.725,-30.191,19.122,0
303720,0.367,0.304,0.387,32.336,-39.397,19.382,0
303730,0.267,0.296,0.422,62.840,-53.412,16.412,0
303740,0.169,0.272,0.310,78.840,-56.954,11.908,0
303750,0.072,0.240,0.086,83.763,-50.061,8.855,280
303760,-0.140,0.226,-0.264,78.969,-21.519,10.702,0
303770,-0.223,0.181,-0.332,75.756,-5.672,15.015,0
303780,-0.312,0.079,-0.415,73.336,11.534,20.748,0
303790,-0.389,0.053,-0.302,82.450,18.328,21.817,0
303800,-0.488,0.190,0.014,90.931,14.061,19.779,429
303810,-0.852,0.231,0.510,95.305,-6.244,12.328,0
303820,-1.049,0.181,0.644,90.092,-20.061,5.580,0
303830,-1.626,0.164,0.603,81.046,-43.115,-0.893,0
303840,-2.000,0.058,0.472,87.939,-35.328,-0.107,0
303850,-2.000,-0.120,0.123,88.046,-19.832,5.557,741
303860,-2.000,0.059,0.231,80.779,-4.237,41.145,0
303870,-2.000,0.167,0.105,98.748,-21.466,43.977,0
303880,-2.000,0.022,-0.270,125.611,-51.046,22.756,0
303890,-2.000,-0.150,-0.520,129.947,-40.847,4.031,0
303900,-2.000,-0.318,-0.605,119.176,-14.427,-17.878,969
303910,-2.000,-0.458,-0.436,119.542,11.038,-33.580,0
303920,-1.927,-0.441,-0.351,127.382,15.466,-39.099,0
303930,-1.781,-0.406,-0.244,134.084,15.344,-42.870,0
303940,-1.517,-0.292,-0.187,125.153,12.382,-39.725,0
303950,-1.234,-0.227,-0.174,107.115,14.443,-35.878,1009
303960,-0.931,-0.184,0.019,88.420,28.634,-37.359,0
303970,-0.829,-0.177,0.121,84.145,30.878,-41.298,0
303980,-0.615,-0.181,0.301,81.198,26.557,-46.511,0
303990,-0.378,-0.208,0.347,77.275,19.634,-46.679,0
